namapemda,provinsi,pulau,tahun,jenis,level1,level2,Level2a,level3,level3a,nilai
Kab. Rote Ndao,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,33000000000.0
Kab. Rote Ndao,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,10500000000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,225373232000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,77852500000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4500000000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,26259268000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,1187669964280.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,41033107261.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,431. Pendapatan Hibah,431. Pendapatan Hibah,1060269000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,13119755000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,485088864361.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,412074999245.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,513. Belanja Bunga,513. Belanja Bunga,15490190780.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,19870048084.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,521. Belanja Modal Tanah,520. Belanja Modal,900000000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,106303134503.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,144268055884.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,176349439960.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,1419775000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,12871825315.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,541. Belanja Bagi Hasil,541. Belanja Bagi Hasil,10529599000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,542. Belanja Bantuan Keuangan,188380096500.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,29707768300.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,6000000000.0
Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,65. Pembayaran Pokok Utang,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,27029835209.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,7033647000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,6527661000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4207175000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,22073402000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,647673385098.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,22498046236.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,431. Pendapatan Hibah,431. Pendapatan Hibah,0.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,8482000000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,302105625100.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,182328573619.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,18487084298.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,15902947115.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,13957617043.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,44001023145.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,1271372650.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,526. Belanja Modal Aset Lainnya,520. Belanja Modal,45000000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,25217106064.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,541. Belanja Bagi Hasil,541. Belanja Bagi Hasil,1342462000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,542. Belanja Bantuan Keuangan,122336505300.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12500000000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,63. Penerimaan Pembiayaan Lainnya,615. Penerimaan Kembali Pemberian Pinjaman Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,1000000000.0
Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,5000000000.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,16268875128.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,9896968492.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,7075077120.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,3951115405.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,1039098927000.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,24461483342.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,20800693957.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,349891802011.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,297776406357.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,514. Belanja Subsidi,514. Belanja Subsidi,294000000.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,30390235368.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,14292486600.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,27281371158.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,53886542460.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,93465691960.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,1129492900.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,5000000000.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,541. Belanja Bagi Hasil,541. Belanja Bagi Hasil,1937866088.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,542. Belanja Bantuan Keuangan,246207245542.0
Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,0.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,6531112750.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,4214422000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3500000000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,2505000000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,591472007420.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,17866283212.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,15335353208.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,218325312761.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,157877671534.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,8475333075.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,27108000000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,521. Belanja Modal Tanah,520. Belanja Modal,400000000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,13776989920.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,30516428000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,91645035800.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,23823500.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,1500000000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,541. Belanja Bagi Hasil,541. Belanja Bagi Hasil,1056295000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,542. Belanja Bantuan Keuangan,100219289000.0
Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,9500000000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,29310924536.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,3184188346.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,13000000000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,19760887118.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,1110190060000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,29865024084.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,431. Pendapatan Hibah,431. Pendapatan Hibah,275200000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,12261203051.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,421914743518.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,264218769523.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,513. Belanja Bunga,513. Belanja Bunga,2000000000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,16125358640.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,14565000000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,62303296235.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,93377380274.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,211036116850.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,9994839000.0
Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,526. Belanja Modal Aset Lainnya,520. Belanja Modal,2384500000.0
